name,overallRank,genderRank,count,gender
Mary,1,1,13811,F
Anna,4,2,5860,F
Helen,6,3,4392,F
Margaret,8,4,4050,F
Ruth,9,5,3905,F
Ethel,11,6,3502,F
Elizabeth,12,7,3471,F
Florence,13,8,3323,F
Marie,14,9,3087,F
Emma,16,10,2872,F
Lillian,19,11,2702,F
Alice,20,12,2651,F
Edna,21,13,2604,F
Clara,22,14,2582,F
Bertha,23,15,2565,F
Minnie,24,16,2530,F
Grace,25,17,2485,F
Bessie,26,18,2435,F
Annie,27,19,2358,F
Rose,28,20,2341,F
Mabel,30,21,2283,F
Hazel,31,22,2226,F
Gertrude,32,23,2221,F
Ida,34,24,2159,F
Pearl,35,25,2101,F
Martha,38,26,2022,F
Esther,40,27,1964,F
Frances,41,28,1964,F
Edith,42,29,1932,F
Myrtle,43,30,1928,F
Elsie,44,31,1878,F
Eva,46,32,1779,F
Gladys,47,33,1757,F
Nellie,48,34,1696,F
Sarah,49,35,1691,F
Ella,50,36,1683,F
Laura,51,37,1665,F
Agnes,52,38,1654,F
Mildred,53,39,1620,F
Catherine,54,40,1594,F
Irene,55,41,1593,F
Louise,56,42,1531,F
Lillie,57,43,1483,F
Julia,59,44,1407,F
Carrie,61,45,1388,F
Dorothy,62,46,1366,F
Hattie,63,47,1320,F
Lena,64,48,1318,F
Mattie,65,49,1288,F
Josephine,66,50,1256,F
Alma,68,51,1243,F
Cora,69,52,1204,F
Jennie,70,53,1178,F
Blanche,71,54,1150,F
Mae,72,55,1148,F
Maude,73,56,1104,F
Jessie,74,57,1103,F
Mamie,76,58,1081,F
Lucy,77,59,1074,F
Stella,78,60,1054,F
Katherine,79,61,1047,F
Viola,80,62,1047,F
Ada,81,63,1041,F
Lula,83,64,1012,F
Fannie,84,65,1001,F
Ruby,85,66,994,F
Marion,86,67,987,F
Dora,89,68,874,F
Maggie,90,69,871,F
Beatrice,92,70,870,F
Nora,96,71,844,F
Sadie,98,72,827,F
Ellen,99,73,811,F
Rosa,100,74,808,F
Pauline,104,75,756,F
Willie,105,76,755,F
Beulah,106,77,750,F
Marguerite,109,78,725,F
Susie,110,79,718,F
Effie,111,80,716,F
Vera,114,81,675,F
May,115,82,671,F
Daisy,116,83,661,F
Evelyn,117,84,646,F
Della,118,85,642,F
Lucille,119,86,637,F
Nettie,121,87,628,F
Kathryn,122,88,625,F
Virginia,123,89,621,F
Olive,125,90,583,F
Lydia,126,91,580,F
Lottie,128,92,574,F
Georgia,130,93,562,F
Leona,132,94,556,F
Hilda,134,95,549,F
Emily,137,96,527,F
Flora,138,97,527,F
Nancy,139,98,527,F
Katie,142,99,516,F
Lizzie,143,100,508,F
Sallie,147,101,498,F
Eleanor,149,102,493,F
Charlotte,150,103,492,F
Bernice,151,104,489,F
Ann,152,105,488,F
Addie,153,106,485,F
Etta,154,107,484,F
Theresa,155,108,469,F
Lola,157,109,450,F
Caroline,158,110,437,F
Harriet,159,111,437,F
Iva,160,112,434,F
Lela,163,113,425,F
Anne,164,114,423,F
Jane,166,115,413,F
Henrietta,167,116,412,F
Ollie,168,117,409,F
Ora,169,118,408,F
Nannie,171,119,400,F
Inez,173,120,398,F
Estelle,176,121,392,F
Loretta,177,122,391,F
Lois,178,123,388,F
Marjorie,179,124,387,F
Goldie,181,125,384,F
Essie,182,126,381,F
Mollie,184,127,374,F
Rebecca,186,128,371,F
Amanda,187,129,367,F
Mable,188,130,367,F
Amelia,189,131,365,F
Eula,190,132,365,F
Estella,191,133,363,F
Olga,192,134,355,F
Violet,193,135,354,F
Eunice,194,136,351,F
Rachel,197,137,348,F
Susan,198,138,343,F
Betty,200,139,342,F
Sylvia,201,140,340,F
Frieda,202,141,339,F
Matilda,203,142,339,F
Sara,207,143,326,F
Verna,208,144,326,F
Barbara,209,145,324,F
Hannah,210,146,323,F
Amy,211,147,320,F
Nina,212,148,320,F
Flossie,214,149,315,F
Rosie,215,150,314,F
Maria,216,151,312,F
Doris,219,152,307,F
Genevieve,221,153,305,F
Kate,222,154,303,F
Alta,223,155,302,F
Lucile,224,156,300,F
Maud,226,157,298,F
Victoria,228,158,281,F
Madeline,230,159,279,F
Sophia,231,160,278,F
Christine,234,161,274,F
Ola,235,162,273,F
Naomi,236,163,269,F
Marian,237,164,267,F
Augusta,238,165,265,F
Irma,243,166,261,F
Eliza,244,167,260,F
Thelma,245,168,260,F
Kathleen,246,169,259,F
Alberta,248,170,258,F
Celia,249,171,258,F
Sophie,250,172,258,F
Jean,252,173,255,F
Velma,254,174,249,F
Freda,255,175,246,F
Belle,260,176,238,F
Ina,261,177,238,F
Selma,262,178,238,F
Isabel,265,179,232,F
Luella,267,180,230,F
Lulu,270,181,228,F
Josie,271,182,227,F
Vivian,272,183,224,F
