name,overallRank,genderRank,count,gender
Mary,1,1,19259,F
John,2,1,9590,M
Helen,3,2,9250,F
William,4,2,7913,M
James,5,3,7595,M
Margaret,6,3,7358,F
Ruth,7,4,6509,F
Dorothy,8,5,6253,F
Anna,9,6,5804,F
Elizabeth,10,7,5176,F
Mildred,11,8,5054,F
George,12,4,4688,M
Robert,13,5,4563,M
Joseph,14,6,4348,M
Marie,15,9,4301,F
Alice,16,10,4170,F
Charles,17,7,4029,M
Florence,18,11,3789,F
Frances,19,12,3780,F
Ethel,20,13,3661,F
Lillian,21,14,3596,F
Gladys,22,15,3538,F
Edna,23,16,3429,F
Rose,24,17,3374,F
Frank,25,8,3244,M
Evelyn,26,18,3157,F
Louise,27,19,3019,F
Irene,28,20,2961,F
Edward,29,9,2935,M
Grace,30,21,2912,F
Annie,31,22,2904,F
Catherine,32,23,2897,F
Hazel,33,24,2708,F
Gertrude,34,25,2622,F
Thelma,35,26,2612,F
Ruby,36,27,2524,F
Martha,37,28,2510,F
Thomas,38,10,2468,M
Bertha,39,29,2444,F
Virginia,40,30,2420,F
Josephine,41,31,2416,F
Henry,42,11,2411,M
Clara,43,32,2403,F
Edith,44,33,2371,F
Emma,45,34,2338,F
Walter,46,12,2287,M
Bessie,47,35,2276,F
Lucille,48,36,2192,F
Esther,49,37,2185,F
Willie,50,13,2175,M
Beatrice,51,38,2105,F
Elsie,52,39,2064,F
Pearl,53,40,2048,F
Mabel,54,41,2007,F
Agnes,55,42,1974,F
Myrtle,56,43,1950,F
Ida,57,44,1943,F
Julia,58,45,1931,F
Viola,59,46,1926,F
Harry,60,14,1924,M
Eva,61,47,1896,F
Pauline,62,48,1896,F
Sarah,63,49,1845,F
Albert,64,15,1816,M
Minnie,65,50,1779,F
Nellie,66,51,1768,F
Harold,67,16,1725,M
Paul,68,17,1676,M
Arthur,69,18,1665,M
Lillie,70,52,1635,F
Katherine,71,53,1557,F
Willie,72,54,1549,F
Laura,73,55,1524,F
Clarence,74,19,1518,M
Ann,75,56,1477,F
Eleanor,76,57,1460,F
Marion,77,58,1445,F
Raymond,78,20,1441,M
Richard,79,21,1427,M
Mattie,80,59,1407,F
Ella,81,60,1382,F
Alma,82,61,1375,F
Fred,83,22,1355,M
Bernice,84,62,1337,F
Jessie,85,63,1321,F
Doris,86,64,1298,F
Lena,87,65,1295,F
Joe,88,23,1292,M
Carrie,89,66,1276,F
Vera,90,67,1242,F
Louis,91,24,1231,M
Mae,92,68,1230,F
Blanche,93,69,1217,F
Carl,94,25,1215,M
Stella,95,70,1188,F
Lucy,96,71,1175,F
Leona,97,72,1167,F
Howard,98,26,1166,M
Lois,99,73,1157,F
Jack,100,27,1150,M
Kathryn,101,74,1138,F
Roy,102,28,1135,M
Hattie,103,75,1134,F
Anne,104,76,1110,F
David,105,29,1094,M
Ralph,106,30,1091,M
Betty,107,77,1082,F
Marjorie,108,78,1082,F
Fannie,109,79,1071,F
Beulah,110,80,1052,F
Marguerite,111,81,1036,F
Opal,112,82,1028,F
Earl,113,31,1007,M
Jennie,114,83,998,F
Samuel,115,32,983,M
Mamie,116,84,974,F
Cora,117,85,969,F
Ellen,118,86,960,F
Rosa,119,87,959,F
Ada,120,88,945,F
Violet,121,89,945,F
Jean,122,90,940,F
Lula,123,91,922,F
Francis,124,33,886,M
Ernest,125,34,885,M
Velma,126,92,857,F
Lawrence,127,35,854,M
Sylvia,128,93,847,F
Charlotte,129,94,841,F
Charlie,130,36,833,M
Herbert,131,37,831,M
Dora,132,95,829,F
Inez,133,96,826,F
Georgia,134,97,813,F
Maggie,135,98,794,F
Genevieve,136,99,785,F
Hilda,137,100,773,F
Susie,138,101,770,F
Andrew,139,38,766,M
Alfred,140,39,763,M
Anthony,141,40,758,M
Daisy,142,102,754,F
Emily,143,103,749,F
Sadie,144,104,749,F
Kenneth,145,41,746,M
Alberta,146,105,738,F
Donald,147,42,725,M
Theresa,148,106,724,F
Eugene,149,43,724,M
Sam,150,44,700,M
Elmer,151,45,687,M
Nora,152,107,670,F
Estelle,153,108,669,F
Juanita,154,109,668,F
Flora,155,110,667,F
Leonard,156,46,665,M
Vivian,157,111,652,F
Olive,158,112,645,F
Wilma,159,113,645,F
Marian,160,114,641,F
Michael,161,47,635,M
Lola,162,115,634,F
Jane,163,116,626,F
Eunice,164,117,625,F
Herman,165,48,618,M
Nancy,166,118,610,F
Leo,167,49,609,M
Stanley,168,50,607,M
Rosie,169,119,604,F
Theodore,170,51,595,M
Mable,171,120,586,F
Lee,172,52,584,M
Lottie,173,121,583,F
Verna,174,122,582,F
Loretta,175,123,573,F
Lucile,176,124,570,F
Floyd,177,53,570,M
Daniel,178,54,569,M
Della,179,125,568,F
Leroy,180,55,568,M
Barbara,181,126,567,F
Sara,182,127,559,F
Nettie,183,128,549,F
Eula,184,129,548,F
Maria,185,130,544,F
Geneva,186,131,539,F
Peter,187,56,539,M
Effie,188,132,538,F
Clifford,189,57,536,M
Katie,190,133,534,F
Goldie,191,134,530,F
Russell,192,58,528,M
Harriet,193,135,527,F
Kathleen,194,136,527,F
Christine,195,137,524,F
Maude,196,138,520,F
Jesse,197,59,517,M
Clyde,198,60,516,M
Essie,199,139,508,F
Lizzie,200,140,504,F
Naomi,201,141,504,F
Lydia,202,142,503,F
Lester,203,61,501,M
Irma,204,143,499,F
Sophie,205,144,496,F
Edwin,206,62,492,M
Benjamin,207,63,489,M
Erma,208,145,487,F
May,209,146,483,F
Ollie,210,147,481,F
Henrietta,211,148,480,F
Frederick,212,64,477,M
Lewis,213,65,477,M
Chester,214,66,475,M
Ray,215,67,475,M
Ora,216,149,473,F
Sallie,217,150,472,F
Rebecca,218,151,470,F
Sally,219,152,470,F
Madeline,220,153,466,F
Bernard,221,68,463,M
Rachel,222,154,462,F
Eddie,223,69,462,M
Oscar,224,70,459,M
Addie,225,155,453,F
Melvin,226,71,448,M
Geraldine,227,156,444,F
Caroline,228,157,443,F
Norma,229,158,438,F
Nina,230,159,434,F
Cecil,231,72,432,M
Jessie,232,73,432,M
Victoria,233,160,426,F
Claude,234,74,419,M
Norman,235,75,415,M
Lela,236,161,414,F
Lloyd,237,76,412,M
Iva,238,162,401,F
Johnnie,239,77,401,M
Philip,240,78,395,M
Martin,241,79,391,M
Amelia,242,163,388,F
Susan,243,164,380,F
Leon,244,80,377,M
Audrey,245,165,371,F
Milton,246,81,369,M
Etta,247,166,367,F
Alvin,248,82,363,M
Mollie,249,167,361,F
Harvey,250,83,361,M
Olga,251,168,359,F
Ben,252,84,358,M
Isabel,253,169,356,F
Nannie,254,170,355,F
Marvin,255,85,354,M
Roberta,256,171,353,F
Phyllis,257,172,352,F
Edgar,258,86,347,M
Luther,259,87,347,M
Adeline,260,173,345,F
Fern,261,174,345,F
Flossie,262,175,343,F
Tom,263,88,340,M
Miriam,264,176,339,F
Bonnie,265,177,337,F
Cleo,266,178,333,F
Maxine,267,179,332,F
Alta,268,180,327,F
Isabelle,269,181,326,F
Leola,270,182,326,F
Luella,271,183,325,F
Ola,272,184,325,F
Celia,273,185,324,F
Freda,274,186,321,F
Victor,275,89,320,M
Estella,276,187,318,F
Jeanette,277,188,317,F
Frieda,278,189,315,F
Everett,279,90,314,M
Stephen,280,91,314,M
Homer,281,92,313,M
Allen,282,93,312,M
Jeannette,283,190,311,F
Muriel,284,191,311,F
Morris,285,94,305,M
